agent_id,신규여부,성별,연령,자산,진입일,초기보유종목수,초기총자산,모드_disposition_strength,모드_overconfidence,모드_lottery_preference,모드_herd_sensitivity
2669,기존,여성,20대이하,1천만원이하,2020-03-02,2,9726452,natural,natural,natural,natural
2670,신규,남성,20대이하,1천만원이하,2020-03-26,0,8365700,natural,natural,natural,natural
2671,기존,남성,40대,3천만원이하,2020-03-02,8,26179546,natural,natural,natural,natural
2672,기존,여성,20대이하,1억원이하,2020-03-02,6,71157988,natural,natural,natural,natural
2673,신규,여성,20대이하,1천만원이하,2020-10-08,0,2275680,natural,natural,natural,natural
2674,신규,여성,20대이하,1천만원이하,2020-06-25,0,6783801,natural,natural,natural,natural
2675,신규,남성,20대이하,1천만원이하,2020-03-13,0,6736223,natural,natural,natural,natural
2676,신규,남성,30대,1천만원이하,2020-03-12,0,6664287,natural,natural,natural,natural
2677,신규,여성,30대,3천만원이하,2020-04-10,0,20731759,natural,natural,natural,natural
2678,기존,여성,40대,1억원이하,2020-03-02,7,59280962,natural,natural,natural,natural
2679,기존,남성,30대,1억원이하,2020-03-02,10,64775049,natural,natural,natural,natural
2680,기존,여성,30대,1천만원이하,2020-03-02,2,4773936,natural,natural,natural,natural
2681,신규,남성,30대,1억원이하,2020-04-03,0,56934152,natural,natural,natural,natural
2682,기존,여성,60대이상,3천만원이하,2020-03-02,8,29187248,natural,natural,natural,natural
2683,기존,남성,50대,3천만원이하,2020-03-02,13,20805291,natural,natural,natural,natural
2684,신규,남성,40대,1천만원이하,2020-04-10,0,5686480,natural,natural,natural,natural
2685,신규,남성,20대이하,1천만원이하,2020-10-22,0,6145126,natural,natural,natural,natural
2686,신규,남성,30대,1천만원이하,2020-06-02,0,6509273,natural,natural,natural,natural
2687,기존,여성,50대,1억원이하,2020-03-02,12,94440737,natural,natural,natural,natural
2688,신규,남성,40대,1억원이하,2020-03-31,0,38578422,natural,natural,natural,natural
2689,기존,남성,40대,1천만원이하,2020-03-02,3,8780530,natural,natural,natural,natural
2690,기존,남성,50대,3천만원이하,2020-03-02,9,20665527,natural,natural,natural,natural
2691,기존,남성,30대,3천만원이하,2020-03-02,7,29101571,natural,natural,natural,natural
2692,기존,남성,30대,1천만원이하,2020-03-02,1,4880460,natural,natural,natural,natural
2693,기존,남성,60대이상,1천만원이하,2020-03-02,5,6088144,natural,natural,natural,natural
2694,신규,여성,20대이하,1천만원이하,2020-03-19,0,1019491,natural,natural,natural,natural
2695,기존,여성,40대,1천만원이하,2020-03-02,2,6622236,natural,natural,natural,natural
2696,기존,여성,60대이상,1천만원이하,2020-03-02,3,2100231,natural,natural,natural,natural
2697,기존,남성,40대,1천만원이하,2020-03-02,4,8944462,natural,natural,natural,natural
2698,신규,여성,30대,1천만원이하,2020-03-13,0,1872174,natural,natural,natural,natural
2699,기존,여성,60대이상,3천만원이하,2020-03-02,8,24425559,natural,natural,natural,natural
2700,기존,남성,40대,1천만원이하,2020-03-02,4,6882412,natural,natural,natural,natural
2701,신규,여성,40대,1천만원이하,2020-06-04,0,2822410,natural,natural,natural,natural
2702,신규,남성,40대,1천만원이하,2020-06-12,0,2696488,natural,natural,natural,natural
2703,기존,남성,50대,1천만원이하,2020-03-02,3,4023583,natural,natural,natural,natural
2704,신규,남성,60대이상,1천만원이하,2020-03-17,0,8478773,natural,natural,natural,natural
2705,기존,남성,60대이상,1억원이하,2020-03-02,10,91747819,natural,natural,natural,natural
2706,기존,남성,30대,1천만원이하,2020-03-02,1,2626535,natural,natural,natural,natural
2707,기존,남성,50대,3천만원이하,2020-03-02,4,18450645,natural,natural,natural,natural
2708,기존,여성,30대,1천만원이하,2020-03-02,2,8745073,natural,natural,natural,natural
2709,신규,여성,50대,1천만원이하,2020-08-07,0,8008398,natural,natural,natural,natural
2710,기존,여성,50대,1천만원이하,2020-03-02,3,2368794,natural,natural,natural,natural
2711,신규,여성,30대,1천만원이하,2020-05-07,0,4582138,natural,natural,natural,natural
2712,기존,남성,40대,1천만원이하,2020-03-02,1,2639798,natural,natural,natural,natural
2713,기존,남성,30대,1천만원이하,2020-03-02,1,6732024,natural,natural,natural,natural
2714,기존,여성,30대,1억원이하,2020-03-02,14,31763053,natural,natural,natural,natural
2715,기존,여성,30대,1천만원이하,2020-03-02,3,2185042,natural,natural,natural,natural
2716,신규,남성,60대이상,3천만원이하,2020-03-06,0,17447623,natural,natural,natural,natural
2717,기존,여성,50대,1천만원이하,2020-03-02,1,1401181,natural,natural,natural,natural
2718,기존,남성,20대이하,1천만원이하,2020-03-02,3,3186240,natural,natural,natural,natural
2719,기존,여성,50대,1천만원이하,2020-03-02,2,9723983,natural,natural,natural,natural
2720,기존,여성,30대,3천만원이하,2020-03-02,9,20778780,natural,natural,natural,natural
2721,신규,남성,20대이하,1천만원이하,2020-07-17,0,1103170,natural,natural,natural,natural
2722,기존,남성,20대이하,1천만원이하,2020-03-02,6,9122830,natural,natural,natural,natural
2723,기존,남성,40대,1억원초과,2020-03-02,14,209010175,natural,natural,natural,natural
2724,기존,여성,50대,3천만원이하,2020-03-02,5,18073180,natural,natural,natural,natural
2725,기존,여성,40대,1천만원이하,2020-03-02,6,6355692,natural,natural,natural,natural
2726,신규,여성,40대,1천만원이하,2020-03-25,0,9997893,natural,natural,natural,natural
2727,기존,남성,40대,1천만원이하,2020-03-02,3,3840030,natural,natural,natural,natural
2728,신규,여성,20대이하,1천만원이하,2020-03-26,0,7161956,natural,natural,natural,natural
2729,기존,남성,30대,1천만원이하,2020-03-02,5,3948376,natural,natural,natural,natural
2730,기존,남성,40대,3천만원이하,2020-03-02,13,11404534,natural,natural,natural,natural
2731,신규,여성,50대,1천만원이하,2020-10-12,0,4688647,natural,natural,natural,natural
2732,신규,여성,50대,1천만원이하,2020-06-17,0,4571306,natural,natural,natural,natural
2733,기존,남성,40대,1억원이하,2020-03-02,6,46718998,natural,natural,natural,natural
2734,신규,남성,50대,1천만원이하,2020-05-12,0,7066533,natural,natural,natural,natural
2735,신규,남성,40대,1천만원이하,2020-08-24,0,5567946,natural,natural,natural,natural
2736,기존,남성,30대,1천만원이하,2020-03-02,2,6250374,natural,natural,natural,natural
2737,기존,여성,60대이상,1억원이하,2020-03-02,9,48987758,natural,natural,natural,natural
2738,기존,남성,40대,1천만원이하,2020-03-02,2,5866859,natural,natural,natural,natural
2739,기존,남성,40대,1억원이하,2020-03-02,13,41248314,natural,natural,natural,natural
2740,신규,여성,60대이상,1천만원이하,2020-10-08,0,2432405,natural,natural,natural,natural
2741,기존,남성,40대,3천만원이하,2020-03-02,11,11009425,natural,natural,natural,natural
2742,신규,남성,30대,1천만원이하,2020-09-21,0,7209231,natural,natural,natural,natural
2743,신규,남성,30대,3천만원이하,2020-10-27,0,25885493,natural,natural,natural,natural
2744,신규,여성,40대,3천만원이하,2020-10-07,0,20844400,natural,natural,natural,natural
2745,기존,여성,30대,1천만원이하,2020-03-02,2,4099529,natural,natural,natural,natural
2746,기존,여성,60대이상,1억원초과,2020-03-02,23,198373411,natural,natural,natural,natural
2747,신규,여성,60대이상,1천만원이하,2020-05-06,0,2378502,natural,natural,natural,natural
2748,기존,남성,50대,1천만원이하,2020-03-02,2,4989443,natural,natural,natural,natural
2749,기존,남성,30대,1억원이하,2020-03-02,9,65520821,natural,natural,natural,natural
2750,기존,남성,40대,1억원이하,2020-03-02,10,94272716,natural,natural,natural,natural
2751,기존,남성,60대이상,1천만원이하,2020-03-02,1,7248445,natural,natural,natural,natural
2752,기존,남성,30대,1천만원이하,2020-03-02,1,6867354,natural,natural,natural,natural
2753,기존,남성,50대,1천만원이하,2020-03-02,3,5280781,natural,natural,natural,natural
2754,기존,여성,40대,1천만원이하,2020-03-02,2,1695141,natural,natural,natural,natural
2755,기존,남성,60대이상,3천만원이하,2020-03-02,9,28572881,natural,natural,natural,natural
2756,기존,남성,60대이상,1천만원이하,2020-03-02,2,6038149,natural,natural,natural,natural
2757,기존,남성,30대,1천만원이하,2020-03-02,1,2816446,natural,natural,natural,natural
2758,기존,여성,50대,3천만원이하,2020-03-02,12,13901645,natural,natural,natural,natural
2759,신규,여성,20대이하,1천만원이하,2020-10-27,0,1300055,natural,natural,natural,natural
2760,기존,여성,40대,3천만원이하,2020-03-02,4,13193883,natural,natural,natural,natural
2761,기존,남성,30대,1천만원이하,2020-03-02,4,2175252,natural,natural,natural,natural
2762,기존,남성,60대이상,1억원이하,2020-03-02,10,99516841,natural,natural,natural,natural
2763,기존,남성,30대,1천만원이하,2020-03-02,1,5779629,natural,natural,natural,natural
2764,신규,여성,20대이하,1천만원이하,2020-03-06,0,5110858,natural,natural,natural,natural
2765,기존,여성,60대이상,1천만원이하,2020-03-02,4,8484931,natural,natural,natural,natural
2766,기존,남성,30대,1억원이하,2020-03-02,9,39732650,natural,natural,natural,natural
2767,기존,남성,40대,1억원이하,2020-03-02,11,71704434,natural,natural,natural,natural
2768,기존,여성,50대,1천만원이하,2020-03-02,2,1595694,natural,natural,natural,natural
2769,신규,남성,20대이하,1천만원이하,2020-03-27,0,2377447,natural,natural,natural,natural
2770,기존,남성,40대,1억원이하,2020-03-02,12,91165338,natural,natural,natural,natural
2771,기존,남성,40대,1천만원이하,2020-03-02,3,5596748,natural,natural,natural,natural
2772,기존,남성,40대,3천만원이하,2020-03-02,8,20845157,natural,natural,natural,natural
2773,신규,여성,30대,1천만원이하,2020-03-20,0,1765539,natural,natural,natural,natural
2774,기존,남성,40대,1억원이하,2020-03-02,10,86007309,natural,natural,natural,natural
2775,신규,남성,30대,1천만원이하,2020-05-25,0,3519263,natural,natural,natural,natural
2776,기존,남성,30대,3천만원이하,2020-03-02,4,16592499,natural,natural,natural,natural
2777,기존,여성,50대,1천만원이하,2020-03-02,2,2703982,natural,natural,natural,natural
2778,기존,남성,60대이상,1억원초과,2020-03-02,15,274295660,natural,natural,natural,natural
2779,기존,남성,50대,1천만원이하,2020-03-02,2,3912220,natural,natural,natural,natural
2780,기존,남성,50대,1억원이하,2020-03-02,9,96995811,natural,natural,natural,natural
2781,기존,남성,50대,3천만원이하,2020-03-02,9,10778807,natural,natural,natural,natural
2782,기존,남성,60대이상,1천만원이하,2020-03-02,5,4459567,natural,natural,natural,natural
2783,기존,남성,50대,1천만원이하,2020-03-02,4,8774638,natural,natural,natural,natural
2784,신규,여성,30대,1천만원이하,2020-05-11,0,8604758,natural,natural,natural,natural
2785,신규,여성,30대,1천만원이하,2020-05-28,0,4003735,natural,natural,natural,natural
2786,기존,여성,40대,1억원초과,2020-03-02,16,165577975,natural,natural,natural,natural
2787,기존,여성,40대,3천만원이하,2020-03-02,8,12912252,natural,natural,natural,natural
2788,신규,여성,30대,1천만원이하,2020-09-24,0,2782555,natural,natural,natural,natural
2789,기존,여성,30대,1천만원이하,2020-03-02,4,9449541,natural,natural,natural,natural
2790,기존,여성,50대,3천만원이하,2020-03-02,8,12454736,natural,natural,natural,natural
2791,기존,남성,30대,3천만원이하,2020-03-02,5,10422174,natural,natural,natural,natural
2792,기존,남성,40대,1천만원이하,2020-03-02,4,2055959,natural,natural,natural,natural
2793,기존,남성,60대이상,1억원초과,2020-03-02,16,214862371,natural,natural,natural,natural
2794,신규,여성,40대,1천만원이하,2020-05-08,0,6074498,natural,natural,natural,natural
2795,기존,남성,50대,1억원이하,2020-03-02,16,99004095,natural,natural,natural,natural
2796,신규,여성,40대,1천만원이하,2020-07-23,0,8082675,natural,natural,natural,natural
2797,기존,여성,40대,1천만원이하,2020-03-02,2,7620139,natural,natural,natural,natural
2798,신규,여성,40대,1천만원이하,2020-10-05,0,1648668,natural,natural,natural,natural
2799,기존,여성,40대,1천만원이하,2020-03-02,3,5675341,natural,natural,natural,natural
2800,기존,여성,30대,1천만원이하,2020-03-02,4,4472705,natural,natural,natural,natural
2801,신규,여성,30대,1천만원이하,2020-10-23,0,2199994,natural,natural,natural,natural
2802,신규,남성,20대이하,1천만원이하,2020-10-27,0,1231465,natural,natural,natural,natural
2803,신규,여성,20대이하,1천만원이하,2020-05-19,0,6543976,natural,natural,natural,natural
2804,기존,여성,40대,1천만원이하,2020-03-02,3,6265252,natural,natural,natural,natural
2805,신규,남성,40대,1천만원이하,2020-05-27,0,2007229,natural,natural,natural,natural
2806,기존,남성,60대이상,1천만원이하,2020-03-02,3,4608183,natural,natural,natural,natural
2807,기존,남성,30대,1억원초과,2020-03-02,12,284336006,natural,natural,natural,natural
2808,기존,남성,40대,1천만원이하,2020-03-02,3,7563049,natural,natural,natural,natural
2809,신규,여성,20대이하,1천만원이하,2020-10-30,0,6264433,natural,natural,natural,natural
2810,기존,남성,50대,1억원이하,2020-03-02,16,73106380,natural,natural,natural,natural
2811,기존,남성,30대,1억원초과,2020-03-02,22,127845365,natural,natural,natural,natural
2812,신규,남성,30대,1천만원이하,2020-10-16,0,2257915,natural,natural,natural,natural
2813,기존,여성,40대,1억원이하,2020-03-02,15,69877522,natural,natural,natural,natural
2814,기존,여성,30대,1천만원이하,2020-03-02,4,8947080,natural,natural,natural,natural
2815,기존,남성,40대,3천만원이하,2020-03-02,5,24766595,natural,natural,natural,natural
2816,기존,남성,30대,1천만원이하,2020-03-02,3,4979650,natural,natural,natural,natural
2817,신규,남성,50대,1천만원이하,2020-10-20,0,8447008,natural,natural,natural,natural
2818,기존,남성,40대,1천만원이하,2020-03-02,2,2461564,natural,natural,natural,natural
2819,기존,여성,60대이상,1천만원이하,2020-03-02,2,2252507,natural,natural,natural,natural
2820,기존,남성,30대,1천만원이하,2020-03-02,7,2308751,natural,natural,natural,natural
2821,기존,남성,50대,1천만원이하,2020-03-02,3,3147870,natural,natural,natural,natural
